orbit_id,e,a,i,om,w,ma,n,tp,moid,moid_jup,class,producer,data_arc,n_obs_used,rms,diameter,albedo,diameter_sigma,first_year_obs,first_month_obs,last_obs_year,last_obs_month
JPL 32,0.08472265175752043,1.8628368135164264,21.80948708646383,245.59470163903381,34.6142879600728,31.599783270970306,0.3876518456586479,2458518.9841150003,0.707378,3.05272,IMB,Otto Matic,14526.0,1938,0.40065,10.062,0.03,0.03,1980,2,2019,11
JPL 27,0.0965272322470376,2.324410161526136,6.4105880931605,321.1160548405315,326.6147280065955,214.9839108437897,0.2781217323679805,2459121.9122892213,1.08653,2.59918,MBA,Otto Matic,17390.0,2206,0.44828999999999997,7.701,0.26,0.191,1971,9,2019,5
JPL 25,0.06676879796957694,2.186310629716897,4.065178755486871,140.8509383680683,299.7241886818355,29.43333671038785,0.3048851518884811,2458503.960904776,1.05964,2.78627,MBA,Otto Matic,27145.0,1984,0.49358,4.546,0.373,0.054000000000000006,1945,1,2019,5
JPL 28,0.1137359290986163,2.1928826196886333,4.0965072487368515,108.2882997126915,157.97147613471893,210.441980244058,0.3035155846328216,2459093.2523571383,0.927774,2.6187400000000003,MBA,Otto Matic,31837.0,2155,0.4689,4.823,0.19699999999999998,0.473,1932,3,2019,5
JPL 31,0.1222526678649943,2.2562022902443655,5.73561199185488,24.861639402598648,43.634568950687026,307.06755957772737,0.2908285381323705,2458782.50566135,0.9981459999999999,2.73065,MBA,Otto Matic,24834.0,1701,0.46173000000000003,4.298,0.34700000000000003,0.11800000000000001,1951,12,2019,11
JPL 32,0.1017162648580835,2.776671303202755,3.3313559818804834,183.1657367835514,312.22761274109365,311.8611711024046,0.2130185215145555,2458826.484240973,1.50995,1.9711900000000002,MBA,Otto Matic,24133.0,2561,0.45165,9.365,0.319,0.19699999999999998,1953,10,2019,11
JPL 29,0.1042663334436945,2.198905964744413,5.548945743586731,145.9862090669794,108.55549804478252,222.33257437151693,0.3022693331366425,2459055.9462214205,0.9629620000000001,2.61024,MBA,Otto Matic,29879.0,1981,0.49743999999999994,5.399,0.183,0.094,1938,2,2019,11
JPL 31,0.0687877660936638,2.785098193758667,5.319736852005342,258.1673252073523,236.9792666345635,308.11322689293536,0.21205245581009,2458845.188385753,1.61287,2.08009,MBA,Otto Matic,24099.0,2348,0.4639,9.607,0.10099999999999999,0.124,1953,12,2019,11
JPL 35,0.1099683493323899,2.215579004263274,7.1122786110333,144.590320076773,300.8987698747693,336.8840236764073,0.2988637300536934,2458677.8462083186,0.999016,2.70684,MBA,Otto Matic,31335.0,2112,0.42883999999999994,5.422,0.28800000000000003,0.09300000000000001,1934,2,2019,11
JPL 33,0.1311231295887196,2.2454169330037166,3.201872335328868,177.2543428089341,251.3254136380495,320.95017311359834,0.29292644691270503,2458733.8093249104,0.967506,2.71873,MBA,Otto Matic,32195.0,2237,0.47292,4.365,0.321,0.299,1931,10,2019,11
JPL 31,0.01241627267757788,2.948679219749549,3.0218111859599612,75.36294464179367,145.63079854386817,263.0381304434494,0.1946537523766305,2459098.6248415336,1.90185,1.97623,MBA,Otto Matic,14433.0,2051,0.47933000000000003,7.774,0.18100000000000002,0.264,1980,5,2019,11
JPL 28,0.02529125604752858,2.171664921422912,1.079884126614294,169.2548702943913,352.9068791088282,7.501322266801886,0.3079745642603091,2458576.143046092,1.12343,2.73647,MBA,Otto Matic,23431.0,2270,0.45437,6.721,0.125,0.11800000000000001,1955,3,2019,5
JPL 33,0.06604867056267723,2.3491468396086344,6.3477627845720574,250.0658852000779,328.407861760552,220.9932383984827,0.2737403557837443,2459108.305146974,1.18792,2.4847900000000003,MBA,Otto Matic,24178.0,2097,0.43525,7.894,0.212,0.15,1953,9,2019,11
JPL 33,0.05837878906458348,2.914882938267665,1.303263594388941,215.94784710763068,202.4533907012489,233.5019639683525,0.1980488826897628,2459239.221280896,1.7563799999999998,2.12074,MBA,Otto Matic,21613.0,2645,0.48078999999999994,7.733,0.295,0.11800000000000001,1960,9,2019,11
JPL 26,0.09198090713301983,2.315971531727252,8.075711525915402,335.956255192184,91.62249678744816,126.7131735471603,0.2796431907932553,2458147.375526675,1.13481,2.68337,MBA,Otto Matic,35231.0,2044,0.45438999999999996,6.637,0.175,0.087,1922,11,2019,5
JPL 65,0.2065573819432217,2.45328945201125,4.2150885803204545,257.7918029387838,134.97867268102542,43.40427527830287,0.2564961711311021,2458431.2800265127,0.954973,2.4842299999999997,MBA,Otto Matic,28331.0,2259,0.4582,3.81,0.639,0.16899999999999998,1941,9,2019,4
JPL 31,0.1830256258691058,2.242083978897358,5.9993643947847,357.7564171297915,347.01502098516136,11.92065556124192,0.2935798612062471,2458559.895526953,0.8241930000000001,2.75195,MBA,Otto Matic,25986.0,2184,0.4652600000000001,6.403,0.226,0.115,1948,9,2019,10
JPL 34,0.04080446912100998,2.2206517992615717,6.80300830571497,197.6843920820384,67.85245630718295,96.72035376000905,0.2978402411712613,2458275.7609607773,1.12539,2.69562,MBA,Otto Matic,32456.0,2488,0.47442,7.689,0.318,0.06,1931,1,2019,11
JPL 34,0.08708415606846656,2.839267305917711,2.163163024333778,168.43104682800282,214.2970771835878,214.18840941189808,0.2060130119027249,2459308.278548749,1.59453,2.33537,MBA,Otto Matic,25477.0,2313,0.48623,8.624,0.198,0.254,1949,11,2019,8
JPL 31,0.1857972612629538,2.601061633096536,12.874539756439939,216.7256147899504,115.2573579628743,24.03368969452027,0.2349514389977886,2458498.2078421093,1.14469,2.45617,MBA,Otto Matic,17303.0,2077,0.45652,8.069,0.359,0.149,1972,7,2019,11
JPL 24,0.199608436407589,2.36432751265187,24.972797194086212,98.98097086564569,17.33232848659999,86.54288772539591,0.2711081790392954,2458281.2809781604,0.917114,2.34763,MBA,Otto Matic,25326.0,1465,0.37738,6.287,0.33899999999999997,0.309,1950,4,2019,8
JPL 32,0.115254234092609,2.25246787054584,3.3888331833451657,342.8325078765779,259.5191833184623,86.32182024831147,0.2915520950824714,2458304.423169464,0.983348,2.5038,MBA,Otto Matic,15604.0,2600,0.45698,5.062,0.27399999999999997,0.262,1977,3,2019,11
JPL 29,0.06448784277520872,2.5851653034576816,9.652164989022936,156.48218212118368,106.0977731832653,282.44039445390416,0.23712186178858305,2458927.5875361767,1.42372,2.3227900000000004,MBA,Otto Matic,23601.0,2220,0.48257,9.629,0.145,0.132,1954,9,2019,5
JPL 27,0.1978421267250285,2.316638251412593,7.092520987205213,192.3144081960469,335.517067842976,130.3789941723452,0.2795224791079232,2458134.065262485,0.867442,2.2075400000000003,MBA,Otto Matic,22508.0,2081,0.45388999999999996,6.298,0.271,0.132,1958,4,2019,11
JPL 24,0.2973809537146694,2.349862078593859,21.99496304315301,25.8443174453763,95.27823134450495,12.062150554386616,0.2736153857629878,2458556.415671479,0.817235,2.38936,MCA,Otto Matic,23872.0,1608,0.40778000000000003,5.34,0.2251,0.5,1953,12,2019,5
JPL 25,0.2373827959818017,2.2881084515430343,24.16328390544493,64.27990985769486,42.67706933993065,164.4325979951957,0.28476667608846,2458023.0707858307,0.808653,2.5566,MBA,Otto Matic,14879.0,1215,0.38825,5.703,0.285,0.12,1978,8,2019,5
JPL 22,0.3600321001133631,2.367126308701728,21.79579779265852,322.3726251702323,108.6079582315128,66.6732168543395,0.2706274998925297,2458354.1347308354,0.6616989999999999,2.39969,MCA,Otto Matic,26744.0,1166,0.37131,7.023,0.377,1.045,1946,2,2019,5
JPL 36,0.1956654247718645,2.411591435681785,4.574476802994283,204.1922712546503,95.2723342879624,50.63004081946652,0.2631773287842997,2458408.120052025,0.930034,2.34979,MBA,Otto Matic,24893.0,2256,0.50262,4.133,0.652,0.17,1951,10,2019,11
JPL 30,0.1270750230510111,2.667490552749284,10.02829264344106,302.4585263260493,198.1649591395953,189.52993412763507,0.2262297621523431,2459354.0262568933,1.34469,2.05172,MBA,Otto Matic,31342.0,1901,0.46957,8.421,0.207,0.298,1934,2,2019,11
JPL 28,0.2269970704977939,2.371816949065707,2.8589270093603987,132.7096669899581,203.4694825598415,139.6515502023314,0.2698250843958883,2458082.936740397,0.823314,2.4706,MBA,Otto Matic,38063.0,2198,0.4944,5.845,0.374,0.139,1915,9,2019,11
JPL 31,0.09784718169594993,2.2596304891224133,4.733987488912148,339.6337726923977,155.9910570969569,229.1514184561904,0.2901669433578867,2459051.44241277,1.05356,2.53571,MBA,Otto Matic,16565.0,2064,0.4556,4.406,0.36200000000000004,0.124,1974,7,2019,11
JPL 26,0.1180503083195553,2.2430401987148643,5.387494003905736,69.31105804420194,50.02684368641013,317.39790336900796,0.29339214926031,2458745.705305385,0.9996940000000001,2.5676,MBA,Otto Matic,23862.0,2318,0.44793,5.072,0.32899999999999996,0.034,1954,7,2019,11
JPL 21,0.1045211592678325,2.224703345790741,2.9732312618217116,307.58380526373963,117.6080737495121,13.23661391306272,0.297026988456901,2458555.936325898,1.00752,2.7753400000000004,MBA,Otto Matic,27848.0,2182,0.46607,6.084,0.231,0.08,1942,12,2019,3
JPL 28,0.1274488906598467,2.2521095066137566,5.797588534607785,306.89919027991886,287.92169710861236,196.0389326108421,0.2916216871101884,2459162.7389370757,0.9626819999999999,2.4902,MBA,Otto Matic,13936.0,2083,0.47853999999999997,5.479,0.27,0.08,1981,10,2019,11
JPL 23,0.1008009574825402,2.190291205602059,5.296147148778386,25.036353234297557,60.741060050842115,121.19703706315909,0.3040543946034806,2458201.8968578842,0.991656,2.75067,MBA,Otto Matic,23302.0,1870,0.44697,5.224,0.235,0.109,1955,7,2019,5
JPL 28,0.2269352286750349,2.423266975705475,7.949065598457332,88.37050288361826,113.34396594804069,274.28260612756384,0.2612776000499619,2458928.570197584,0.8867870000000001,2.02583,MBA,Otto Matic,29945.0,1729,0.5038600000000001,4.581,0.40299999999999997,1.075,1937,4,2019,3
JPL 24,0.09321638109211183,2.233635294940637,2.46663089096773,243.65676932242283,204.85800031807617,349.88912580061134,0.2952471258720469,2458634.745461897,1.04211,2.70147,MBA,Otto Matic,24364.0,2083,0.48689,3.951,0.45,0.10400000000000001,1953,3,2019,11
JPL 30,0.07297048446294442,2.546672216737586,6.769149626485042,149.952855287588,245.1835282661826,160.05168923566018,0.2425182905808596,2457940.5428114007,1.37493,2.55877,MBA,Otto Matic,16961.0,1929,0.48700000000000004,6.769,0.321,0.092,1972,12,2019,5
JPL 27,0.1341232193514517,2.280713135339064,2.602290652441425,309.98083307343717,76.64816636515529,293.0191357799125,0.2861528516301228,2458834.5737261167,0.9801860000000001,2.8543,MBA,Otto Matic,31449.0,1974,0.47844,5.003,0.22399999999999998,0.07,1933,10,2019,11
JPL 24,0.19009571366044892,2.3382517233105857,1.333302101182549,180.6740063517046,162.981587324199,179.1251851955217,0.275655828224539,2457950.68538752,0.88515,2.6190599999999997,MBA,Otto Matic,16302.0,2318,0.4431100000000001,8.856,0.042,0.078,1974,9,2019,5
JPL 28,0.09826623168758794,2.758217684195613,4.427950968925948,43.217700712633494,278.5332283014056,188.21295465397148,0.2151598664249071,2459398.91583935,1.4786700000000002,2.23843,MBA,Otto Matic,16450.0,2057,0.46107,8.492,0.26899999999999996,0.263,1974,4,2019,5
JPL 25,0.1876690784724279,2.3931637023504235,4.512824525575964,336.5749497044938,74.78923009902473,340.58040637378053,0.2662229325986145,2458673.4448565408,0.959974,2.5457099999999997,MBA,Otto Matic,30947.0,2115,0.45638999999999996,7.745,0.204,0.057,1935,3,2019,11
JPL 25,0.045782882036867,2.3244281943932767,7.720580715840392,170.8012876642118,297.97513018496085,162.54293604988501,0.2781184958800562,2458016.062292844,1.24574,2.60284,MBA,Otto Matic,24536.0,2142,0.45587,7.251,0.212,0.12,1952,8,2019,11
JPL 28,0.05610820040272915,2.86421421185956,1.743922063733008,188.3364943562368,132.7064918643764,325.0225097291165,0.2033273642608128,2458772.525493952,1.6901599999999999,2.14695,MBA,Otto Matic,17579.0,2400,0.4904,8.025,0.397,0.031,1971,10,2019,11
JPL 32,0.0752173802514488,2.2717852959137192,3.936691820310803,34.63170478928548,80.0487034444018,165.8355265078337,0.2878413265586471,2458024.3647782425,1.12185,2.60932,MBA,Otto Matic,24867.0,2404,0.43542,5.782,0.439,0.218,1951,10,2019,11
JPL 38,0.1392399858976992,2.743555158948052,4.731659944101122,7.812836229841354,283.41942757654516,337.6264626644154,0.2168870040895237,2458703.657574745,1.3504,2.06964,MBA,Otto Matic,16504.0,2225,0.45691000000000004,8.762,0.303,0.253,1974,8,2019,10
JPL 24,0.2637038883946736,2.555199892849597,6.456646152857628,342.70139120281584,83.37423350904524,121.7528674805768,0.2413052401142187,2458095.940432943,0.9076569999999999,2.15309,MBA,Otto Matic,14125.0,1688,0.42561000000000004,6.425,0.475,0.071,1980,9,2019,5
JPL 24,0.15646425051552598,2.3768783019251423,7.683714045620513,34.793927653458944,94.9921448529852,55.81061936468577,0.2689636902643453,2458392.9975698018,1.0371700000000001,2.32876,MBA,Otto Matic,28184.0,1939,0.45388999999999996,8.411,0.14400000000000002,0.24600000000000002,1942,3,2019,5
JPL 30,0.02870083824217778,1.9908802079866383,20.712787781701213,0.6938398547774587,164.01437199787782,296.947400323886,0.3508620367897213,2458780.2076715766,0.9397989999999999,2.91613,IMB,Otto Matic,27995.0,1981,0.42205,5.995,0.779,0.444,1942,9,2019,5
JPL 33,0.1178107982834917,2.192699039288796,3.386019770332609,45.25586031989128,349.4330728443678,246.522511240597,0.303553702503282,2458974.330026857,0.9403459999999999,2.93172,MBA,Otto Matic,24274.0,2387,0.45119,5.972,0.376,0.099,1953,3,2019,8
JPL 27,0.08060074074941251,2.269338292403851,2.316078051995686,58.7864089233091,290.4365403851471,94.11382681018787,0.2883070164323697,2458274.063869604,1.08033,2.82995,MBA,Otto Matic,14374.0,2148,0.49901,3.459,0.9359999999999999,0.221,1980,7,2019,11
JPL 30,0.08606745973129193,2.387245979001454,4.511657521728584,300.6480758649009,319.596269554146,188.91661387913967,0.2672134523904696,2459240.7498998097,1.16818,2.46276,MBA,Otto Matic,30955.0,2507,0.46802,5.657,1.0,0.087,1935,2,2019,11
JPL 31,0.1579832829296382,2.267470035926189,5.361340531862567,193.6480209117532,245.1527549691808,329.3400174786929,0.2886634108127179,2458706.7136085583,0.931644,2.62725,MBA,Otto Matic,31447.0,2173,0.48011000000000004,5.637,0.20199999999999999,0.062,1933,10,2019,11
JPL 30,0.06504627709015644,2.242836358543689,3.5568007211454264,168.78960449979192,359.849262400365,172.402080291242,0.2934321475851041,2458012.963556873,1.1033600000000001,2.5759,MBA,Otto Matic,19261.0,2384,0.46118000000000003,5.945,0.33399999999999996,0.102,1967,3,2019,11
JPL 31,0.015209869369025509,2.163793515599824,1.779129226494219,78.35281833523594,167.39505668684401,287.5373130704635,0.3096566074611179,2458834.509819857,1.11624,2.77103,MBA,Otto Matic,31995.0,2494,0.47412,4.292,0.348,0.021,1931,10,2019,5
JPL 32,0.1563756722351777,2.448922002235594,2.132047490668659,155.9874160534861,336.4100906352807,158.3568059984284,0.257182636516837,2457984.763229652,1.08099,2.2103599999999997,MBA,Otto Matic,31691.0,2480,0.4618,7.396,0.245,0.098,1933,1,2019,11
JPL 32,0.1696733320412903,2.2451141982435643,5.220543624456331,98.586359177914,200.9284939739208,205.1513970518837,0.2929856969101364,2459129.0193256238,0.8487790000000001,2.5756,MBA,Otto Matic,24023.0,2537,0.43571000000000004,7.915,0.214,0.198,1953,8,2019,5
JPL 22,0.1363728117187791,2.377487597623858,3.245707692974728,57.89586770281173,343.8588485118007,98.03927844854302,0.2688603030249767,2458235.852347128,1.06139,2.67939,MBA,Otto Matic,18700.0,2273,0.43401999999999996,7.071,0.14300000000000002,0.11699999999999999,1968,2,2019,5
JPL 23,0.0436066198980815,2.240049574414341,6.77151413244188,324.6363955696127,251.0503379813356,199.94617065103358,0.2939798941649512,2459144.938012686,1.14752,2.6533,MBA,Otto Matic,32191.0,2058,0.45011999999999996,4.418,0.254,0.39299999999999996,1931,10,2019,11
JPL 29,0.05185587902929238,2.314195118455578,6.073586674836898,112.5141825008363,138.154674926382,50.32065751047863,0.2799652404704182,2458420.761053029,1.18303,2.57825,MBA,Otto Matic,19471.0,2178,0.45788999999999996,5.896,0.243,0.19899999999999998,1966,8,2019,11
JPL 28,0.158782912931213,2.337922306755862,1.7640608931644008,104.92718508471741,127.80953477967009,60.58347180315107,0.2757140907199681,2458380.767045312,0.9562719999999999,2.28341,MBA,Otto Matic,28032.0,2408,0.46668000000000004,5.77,0.294,0.153,1943,2,2019,11
JPL 22,0.20821093569420301,2.5559581114729597,5.989586014025472,169.0515139526123,108.6207944186452,293.08403221787563,0.2411978741777452,2458877.93183065,1.0166600000000001,2.08003,MBA,Otto Matic,20833.0,1881,0.4705,8.08,0.171,0.252,1962,4,2019,5
JPL 32,0.1123531700012923,2.345478955093975,6.710377982086383,186.78777521395241,97.28795459552168,23.178904331014838,0.274382723801659,2458516.0234556682,1.07817,2.5220700000000003,MBA,Otto Matic,18305.0,2150,0.48261000000000004,6.193,0.242,0.17600000000000002,1969,10,2019,11
JPL 33,0.1627399661482393,2.236022953878793,3.840758452846437,126.39656638961952,270.39536620895507,332.9479215705809,0.2947743481560877,2458692.272159276,0.8833200000000001,2.8144299999999998,MBA,Otto Matic,34397.0,2054,0.4718100000000001,6.987,0.36200000000000004,0.06,1925,9,2019,11
JPL 29,0.2839076654508365,3.042408480865823,3.7612615216121363,187.3971028540714,25.64790203465569,43.97834607385826,0.1857281741741787,2458363.711229156,1.1737,1.06176,MBA,Otto Matic,15394.0,1865,0.51835,9.511,0.102,1.9469999999999998,1977,9,2019,11
JPL 31,0.1438392204422782,2.240116553934067,5.484219615305333,187.10303050482318,241.9061233332617,93.59923040131909,0.2939667092584132,2458282.0992170083,0.938523,2.72025,MBA,Otto Matic,18870.0,2471,0.44283,6.048,0.253,0.105,1967,9,2019,5
JPL 21,0.1244194922989766,1.932704785648298,23.61340012003963,85.93846002202015,277.52927985084204,343.86811862417125,0.3668223517418158,2458644.477367517,0.8244100000000001,3.24133,IMB,Otto Matic,15657.0,1463,0.42621000000000003,2.916,0.8270000000000001,0.07,1976,12,2019,10
JPL 29,0.1865327130718305,2.5883281268933502,15.376970531892786,116.09609965640921,176.4446509313946,286.9284430938887,0.2366873658191044,2458909.226055796,1.08891,2.14499,MBA,Otto Matic,14916.0,1780,0.46543,6.914,0.337,0.087,1978,7,2019,5
JPL 29,0.1793385396469424,2.433089631558864,3.200745682639329,47.004758891352175,19.07140095143611,165.64647065709792,0.259696987533334,2457962.654824241,1.01044,2.43684,MBA,Otto Matic,24331.0,1860,0.45002,5.779,0.243,0.114,1952,9,2019,5
JPL 31,0.1746323453809616,2.6062674714514618,12.43408263917821,194.64305245,115.49495058870028,284.8047465602623,0.2342478418524507,2458921.5072410707,1.17079,2.35415,MBA,Otto Matic,22571.0,1966,0.43677,8.256,0.19699999999999998,0.18899999999999997,1957,10,2019,8
JPL 30,0.1845691127089135,2.6067367007083044,14.12313510383986,142.04801401748458,243.53947980683742,32.270828973363535,0.2341845955371372,2458462.69918138,1.16703,2.4828900000000003,MBA,Otto Matic,14376.0,1888,0.49493000000000004,5.253,0.32,1.28,1980,7,2019,11
JPL 24,0.09757188234903752,2.407454437064146,6.310393626950762,18.125464547554426,47.10491045177778,299.4585843406483,0.2638559907546694,2458829.9487060388,1.19061,2.61065,MBA,Otto Matic,16483.0,1965,0.4831,4.358,0.488,0.11199999999999999,1974,10,2019,11
JPL 24,0.1173903306271145,2.4006521530698466,5.874886158228239,343.9528597840929,99.18603366225108,40.51712552865383,0.2649782446776627,2458447.5926336693,1.14421,2.51057,MBA,Otto Matic,23634.0,1934,0.4653100000000001,4.981,0.22399999999999998,0.285,1954,8,2019,5
JPL 28,0.09708663143272236,2.791874457964272,4.01130515287361,161.36325820296983,247.5037461250016,107.49708147746841,0.2112809036333493,2458091.7125060577,1.53356,2.2707200000000003,MBA,Otto Matic,16366.0,2142,0.45428999999999997,8.001,0.303,0.16,1974,7,2019,5
JPL 34,0.08812371842082926,2.203512220788793,5.9759246484371635,122.12358583919041,76.75246473059032,68.09960573395179,0.3013220258975866,2458374.497252504,1.01768,2.57258,MBA,Otto Matic,15944.0,2462,0.46105,6.3,0.281,0.28800000000000003,1976,4,2019,11
JPL 31,0.1304754675865736,2.349973823608289,5.832024337388067,234.41643226543042,72.44618910453062,346.8359085514622,0.2735958697210776,2458648.615095677,1.03682,2.55954,MBA,Otto Matic,24833.0,2262,0.43287,6.507,0.34700000000000003,0.091,1951,12,2019,11
JPL 27,0.1020666933580578,2.354593300924704,6.238097893325494,223.5372997218684,191.45326209786109,312.7300300426375,0.2727911130265729,2458773.7826609807,1.12542,2.71065,MBA,Otto Matic,14651.0,1513,0.5085,3.3,0.6459999999999999,0.309,1979,10,2019,11
JPL 33,0.1968207173139565,2.2395593646912206,4.25456849084967,314.71425763662035,10.532973662618305,279.01846752153597,0.2940764218729532,2458875.875808651,0.786053,2.64489,MBA,Otto Matic,36496.0,2398,0.48094,7.421,0.33399999999999996,1.588,1919,9,2019,8
JPL 22,0.1858972040280013,2.615143987300065,11.91665145265573,186.90018618218318,113.66473936539828,254.658975251874,0.2330562023526076,2459052.4983750046,1.14621,2.27055,MBA,Otto Matic,16284.0,1537,0.4991100000000001,5.245,0.213,0.40399999999999997,1974,10,2019,5
JPL 34,0.1516370383384798,2.600251764474414,12.804558848711158,219.8284274093692,138.9840586492599,277.4357173918822,0.2350612137219296,2458951.7458788957,1.2201600000000001,2.52888,MBA,Otto Matic,22668.0,2068,0.44218,9.32,0.322,0.125,1957,10,2019,11
JPL 32,0.1286140930103877,2.5456708065801834,5.690400462027633,279.6998911011034,15.55712358788525,80.32188523846149,0.2426614065886161,2458269.4960452807,1.20211,2.30157,MBA,Otto Matic,24211.0,2325,0.45996000000000004,8.008,0.331,0.125,1953,8,2019,11
JPL 30,0.2471238001087414,2.250447642366578,7.492363679065226,112.7866303133706,300.8343079437871,210.04301168481464,0.2919447729085315,2459114.148478173,0.720199,2.57892,MBA,Otto Matic,14158.0,1597,0.4814600000000001,5.354,0.174,1.189,1979,8,2018,5
JPL 28,0.01259255505012455,2.8469067335744382,1.390064962225761,341.4899323483852,246.2710562375787,34.3400690856818,0.2051843413287286,2458433.137964168,1.79981,2.0834599999999996,MBA,Otto Matic,23683.0,2119,0.49058999999999997,7.689,0.32799999999999996,0.19,1954,12,2019,10
JPL 31,0.1782163123993553,2.67486792013689,13.91263483722461,147.84193460753852,165.7913047521969,192.4752559074276,0.2252944848890266,2459344.081202953,1.18646,2.18606,MBA,Otto Matic,25419.0,2258,0.47495,8.631,0.313,0.171,1950,4,2019,11
JPL 33,0.1769134863822035,2.16986402464976,0.5661866120931494,49.705219120914144,246.1929424288666,223.9996603680944,0.3083580528960995,2459041.5468231803,0.769409,2.63406,MBA,Otto Matic,29840.0,2955,0.4293,5.943,0.28800000000000003,0.105,1937,8,2019,5
JPL 27,0.1825402324538317,2.255812300126876,4.584173234939978,122.70403397735001,211.7127777047052,245.6194551214348,0.2909039600708651,2458993.690057814,0.834733,2.6911099999999997,MBA,Otto Matic,24343.0,2122,0.45888,6.754,0.185,0.13,1952,9,2019,5
JPL 25,0.06685638926608492,2.262123235539516,3.8696027606206638,58.8714631658564,34.48760021771347,127.52871538059091,0.2896874513720709,2458160.2713508937,1.1288200000000002,2.68194,MBA,Otto Matic,13468.0,1775,0.48385,3.875,0.27,0.17,1982,6,2019,5
JPL 35,0.1349326194168764,2.3715084394946717,9.66870828615393,55.65939087556923,158.67882482446132,133.096161523865,0.2698777384325896,2458107.3279351355,1.0471700000000002,2.28317,MBA,Otto Matic,32728.0,2057,0.45514,9.071,0.28300000000000003,0.099,1930,4,2019,11
JPL 25,0.1279052223028652,2.6144598273610877,13.05859894376889,180.0640287751018,329.7486198071842,28.7239363297074,0.2331476886395162,2458477.2993948497,1.29879,2.06338,MBA,Otto Matic,13967.0,1691,0.46324,6.536,0.204,0.10099999999999999,1981,2,2019,5
JPL 28,0.1211965822409328,2.2919381249064035,5.513440890694286,219.2095277108612,355.1714372306528,288.7373871408398,0.2840532355830062,2458851.37766634,1.00768,2.4001900000000003,MBA,Otto Matic,26265.0,2449,0.45548,7.163,0.20800000000000002,0.21,1947,6,2019,5
JPL 24,0.15807896327381302,2.5346944584538,7.4629373711915585,276.6563961422457,32.128276382213514,43.45269930462042,0.2442393586537094,2458422.5896928967,1.12246,2.3085299999999997,MBA,Otto Matic,16535.0,1615,0.5160399999999999,6.769,0.23800000000000002,0.511,1974,8,2019,11
JPL 24,0.1831687958287494,2.382537881770291,2.762783643643297,193.96528580869145,184.680289052666,279.835453230633,0.26800589827277205,2458899.614860106,0.9474030000000001,2.6388700000000003,MBA,Otto Matic,24137.0,1271,0.55888,6.088,0.12,0.067,1953,10,2019,11
JPL 24,0.2262882618954534,2.40058240295279,1.1725006697504299,262.6474859309347,75.94680143372841,296.12017188961687,0.2649897933738125,2458841.565239899,0.847892,2.44955,MBA,Otto Matic,16032.0,1713,0.52131,5.305,0.17300000000000001,0.619,1975,12,2019,10
JPL 27,0.1470773677230988,2.6225100660727367,13.12952718803726,192.83204451252232,299.0449383654519,27.44697136938006,0.2320749834436136,2458482.232313573,1.28175,2.11108,MBA,Otto Matic,13968.0,2013,0.47322,8.272,0.196,0.212,1981,2,2019,5
JPL 30,0.1949222497202659,2.7525844927720247,7.638264065973368,247.08809797753082,201.020672462979,0.1869863850265372,0.2158206944307498,2458599.63360308,1.23419,1.9575599999999997,MBA,Otto Matic,30297.0,2151,0.39991,9.011,0.22899999999999998,0.226,1936,12,2019,11
JPL 23,0.1852809265118124,2.29863070909623,1.573692336126818,262.55741198576163,163.6537019547965,94.98926438908457,0.2828135851063769,2458264.6276466493,0.886281,2.57443,MBA,Otto Matic,17016.0,1905,0.47426999999999997,7.082,0.09699999999999999,0.16,1972,10,2019,5
JPL 22,0.05007752955726154,2.342768548337713,6.547747896665429,341.0055498509499,114.5701661354714,301.17328820904214,0.2748590217134455,2458814.525035177,1.2515399999999999,2.60379,MBA,Otto Matic,15645.0,1797,0.48231999999999997,3.145,0.19699999999999998,0.161,1977,1,2019,11
JPL 38,0.1559108590838779,2.5884045667130082,15.16910960826257,44.24456740433168,277.4009044080284,341.1653122690161,0.2366768812490628,2458680.079752917,1.23451,2.43972,MBA,Otto Matic,13553.0,2227,0.41672,8.314,0.188,0.086,1982,10,2019,11
JPL 27,0.1571518939509483,2.657221522878659,13.67295352991544,141.1806414716996,129.1241627343361,300.9274847481487,0.2275424509295955,2458860.1109649455,1.24938,2.1807,MBA,Otto Matic,25201.0,1634,0.45048,7.824,0.34700000000000003,0.083,1950,5,2019,5
JPL 35,0.2204171692810749,2.4012927772070443,8.901335392666631,147.602791598037,148.88412659129366,89.93540116155218,0.2648722142060068,2458260.957396669,0.862,2.32302,MBA,Otto Matic,27995.0,2353,0.44823999999999997,8.502,0.247,0.075,1943,4,2019,11
JPL 27,0.02657174267047264,2.693691773330794,7.026588026037335,335.1781921857983,248.57398290555318,147.70138875475132,0.2229370366296522,2457937.9748718846,1.6239700000000001,2.23007,MBA,Otto Matic,22650.0,2368,0.48331,9.98,0.23399999999999999,1.014,1957,11,2019,11
JPL 27,0.1670238270594501,2.759303156287877,7.554512636936646,284.2901832661098,209.90775647559244,20.039665495513734,0.2150329174924412,2458507.3065218604,1.31683,1.86732,MBA,Otto Matic,16931.0,2129,0.42073,9.135,0.26,0.374,1973,1,2019,5
JPL 260,0.280410788961825,0.9736978573482672,23.36009364976717,358.6177698611158,359.4132550967715,335.8390459877771,1.025811946253858,2458624.0530051105,0.250626,4.193569999999999,ATE,Otto Matic,11979.0,1657,0.34744,3.341,0.07400000000000001,0.021,1986,3,2018,12
